Length,Alanine,Arginine,Asparagine,Aspartic_Acid,Cysteine,Glutamic_Acid,Glutamine,Glycine,Histidine,Isoleucine,Leucine,Lysine,Mathionine,Phenylalanine,Proline,Serine,Threonine,Tryptophan,Tyrosine,Valine,Aliphatic,Aromatic,NonPolar,Polar,Charged,Basic,Acidic,"Celularity (Sing, Mult)_SING","Celularity (Sing, Mult)_MUL","Celularity (Sing, Mult)_COMP","Celularity (Sing, Mult)_UN","Tissue (Yes, No)_NOT","Tissue (Yes, No)_COMP","Tissue (Yes, No)_YES","Mesoderm (Yes, NO)_NOT","Mesoderm (Yes, NO)_COMP","Mesoderm (Yes, NO)_YES",Mouthparts(Pro-Deuter)_NO,Mouthparts(Pro-Deuter)_PRO,Mouthparts(Pro-Deuter)_NOT,Mouthparts(Pro-Deuter)_COMP,Mouthparts(Pro-Deuter)_DEU
90,0.133,0.044,0.078,0.067,0.067,0.1,0.056,0.011,0.078,0.044,0.078,0.033,0.022,0.022,0.022,0.022,0.067,0,0.022,0.033,0.289,0.122,0.456,0.544,0.322,0.156,0.167,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
62,0.161,0.032,0.065,0,0.048,0.048,0,0.242,0.016,0.016,0.016,0.065,0.016,0.032,0.016,0.065,0.016,0.048,0.032,0.065,0.258,0.129,0.694,0.306,0.161,0.113,0.048,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
20,0,0.25,0,0,0.4,0,0,0.1,0,0,0.05,0,0.05,0.1,0.05,0,0,0,0,0,0.05,0.1,0.75,0.25,0.25,0.25,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
22,0,0.091,0,0,0.364,0,0,0.182,0,0.091,0,0.045,0,0.091,0.045,0,0.045,0,0,0.045,0.136,0.091,0.818,0.182,0.136,0.136,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
20,0,0.1,0.1,0,0.3,0,0.05,0.05,0.05,0,0.1,0.05,0,0,0,0.15,0,0.05,0,0,0.1,0.1,0.5,0.5,0.2,0.2,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
40,0.05,0.175,0,0.05,0.1,0.05,0.025,0.05,0,0.05,0.075,0.025,0.025,0.025,0.05,0.125,0.05,0.025,0,0.05,0.225,0.05,0.5,0.5,0.3,0.2,0.1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
29,0.034,0.034,0,0,0,0.276,0,0.103,0,0,0.034,0.069,0.069,0.069,0.138,0.103,0,0,0.069,0,0.069,0.138,0.517,0.483,0.379,0.103,0.276,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
36,0.028,0.056,0.111,0,0.167,0,0.083,0.194,0.028,0.028,0,0.083,0,0,0.056,0.056,0,0.028,0.056,0.028,0.083,0.111,0.583,0.417,0.167,0.167,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
31,0.097,0,0.065,0.032,0,0.032,0,0.226,0,0.097,0.097,0.161,0,0,0,0.032,0.032,0,0,0.129,0.419,0,0.645,0.355,0.226,0.161,0.065,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
31,0.129,0,0.065,0.032,0,0.032,0,0.194,0,0.129,0.065,0.161,0,0.032,0,0.065,0.032,0,0,0.065,0.387,0.032,0.613,0.387,0.226,0.161,0.065,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
31,0.129,0,0.065,0.032,0,0.032,0,0.194,0,0.129,0.032,0.161,0,0.065,0,0.065,0.032,0,0,0.065,0.355,0.065,0.613,0.387,0.226,0.161,0.065,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
13,0.077,0.077,0,0,0,0,0,0,0,0,0.462,0,0,0.154,0.077,0.154,0,0,0,0,0.538,0.154,0.769,0.231,0.077,0.077,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
13,0,0,0,0,0,0,0,0.154,0,0.231,0.308,0.077,0,0.077,0.077,0,0.077,0,0,0,0.538,0.077,0.846,0.154,0.077,0.077,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
13,0.077,0.077,0,0,0,0,0,0,0,0,0.385,0,0,0.231,0.077,0.154,0,0,0,0,0.462,0.231,0.769,0.231,0.077,0.077,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
13,0.077,0,0,0,0,0,0,0.077,0,0,0.385,0,0,0.231,0.077,0.154,0,0,0,0,0.462,0.231,0.846,0.154,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
32,0.062,0,0.062,0,0.062,0,0.031,0.188,0.031,0,0.156,0.156,0,0.062,0,0.062,0.031,0,0,0.094,0.312,0.094,0.625,0.375,0.188,0.188,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
33,0.091,0,0.061,0,0.061,0.03,0.03,0.152,0.03,0.03,0.121,0.152,0,0.061,0,0.061,0.03,0,0,0.091,0.333,0.091,0.606,0.394,0.212,0.182,0.03,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
14,0,0,0,0,0,0,0,0,0,0.143,0.143,0.071,0,0.143,0.071,0.214,0.071,0,0,0.143,0.429,0.143,0.643,0.357,0.071,0.071,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
14,0,0,0,0,0,0,0,0,0,0.143,0.214,0.071,0,0.143,0.071,0.214,0.071,0,0,0.071,0.429,0.143,0.643,0.357,0.071,0.071,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
14,0,0,0,0,0,0,0,0,0,0.143,0.214,0.071,0,0.143,0.071,0.143,0.143,0,0,0.071,0.429,0.143,0.643,0.357,0.071,0.071,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
14,0.071,0,0,0,0,0,0,0,0,0.143,0.286,0.071,0,0.214,0.071,0.143,0,0,0,0,0.5,0.214,0.786,0.214,0.071,0.071,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
25,0.04,0,0.08,0,0.08,0,0.04,0.12,0,0.04,0.12,0.16,0.04,0.04,0,0.08,0,0,0,0.16,0.36,0.04,0.64,0.36,0.16,0.16,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
20,0.15,0,0,0,0.1,0,0,0.1,0,0.1,0.1,0.15,0.05,0.1,0.05,0,0.05,0,0,0.05,0.4,0.1,0.8,0.2,0.15,0.15,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
31,0.129,0,0,0.065,0.065,0.032,0,0.129,0,0.097,0.194,0.194,0,0,0.032,0,0.065,0,0,0,0.419,0,0.645,0.355,0.29,0.194,0.097,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
23,0.13,0,0,0,0.087,0,0,0.261,0.043,0.087,0.174,0.087,0,0,0,0.043,0.043,0,0,0.043,0.435,0.043,0.783,0.217,0.13,0.13,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
20,0,0,0.05,0,0,0,0,0.25,0,0.15,0.25,0.05,0,0,0.05,0.05,0.05,0,0,0.1,0.5,0,0.8,0.2,0.05,0.05,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
43,0.023,0.163,0,0.047,0.14,0.023,0.07,0.116,0.07,0,0.047,0.023,0.023,0,0.093,0.116,0.023,0,0,0.023,0.093,0.07,0.465,0.535,0.326,0.256,0.07,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
39,0.154,0.051,0.077,0.026,0,0.026,0,0.103,0.077,0.103,0,0.179,0,0.026,0,0.051,0.026,0,0.026,0.077,0.333,0.128,0.487,0.513,0.359,0.308,0.051,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
43,0.093,0.023,0.047,0.023,0,0,0.047,0.116,0.047,0.186,0.023,0.233,0,0.023,0.047,0.047,0.023,0,0,0.023,0.326,0.07,0.512,0.488,0.326,0.302,0.023,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
38,0.105,0.026,0.026,0,0,0.026,0,0.184,0.079,0.132,0.026,0.184,0,0,0.026,0.026,0.026,0,0.026,0.105,0.368,0.105,0.605,0.395,0.316,0.289,0.026,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
38,0.105,0.053,0.053,0,0,0.026,0.026,0.184,0.053,0.105,0.053,0.158,0,0,0.026,0,0.026,0,0.026,0.105,0.368,0.079,0.605,0.395,0.289,0.263,0.026,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
38,0.105,0.026,0.026,0,0,0.026,0.026,0.184,0.053,0.132,0.026,0.184,0,0,0.026,0.026,0.026,0,0.026,0.105,0.368,0.079,0.605,0.395,0.289,0.263,0.026,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
38,0.132,0.053,0.026,0,0,0.026,0,0.184,0.079,0.079,0.026,0.132,0,0,0.026,0.026,0.053,0,0.026,0.132,0.368,0.105,0.605,0.395,0.289,0.263,0.026,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
38,0.079,0.026,0.026,0,0,0.026,0.105,0.263,0.026,0.105,0.079,0.132,0,0,0,0.026,0.026,0,0.026,0.053,0.316,0.053,0.605,0.395,0.211,0.184,0.026,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
47,0.085,0,0.043,0.021,0.085,0,0,0.191,0.021,0.064,0.021,0.106,0.021,0.021,0.021,0.043,0.128,0.021,0.064,0.043,0.213,0.128,0.638,0.362,0.149,0.128,0.021,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
43,0.047,0,0.047,0.023,0.093,0,0.047,0.233,0,0.047,0.023,0.093,0,0,0.023,0.047,0.047,0.07,0.07,0.093,0.209,0.14,0.698,0.302,0.116,0.093,0.023,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
43,0.023,0,0.047,0.047,0.093,0,0.047,0.233,0,0.07,0.023,0.116,0,0,0.023,0.023,0.047,0.047,0.07,0.093,0.209,0.116,0.674,0.326,0.163,0.116,0.047,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
44,0.091,0,0.068,0.023,0.091,0,0.023,0.182,0.068,0.045,0,0.091,0.023,0,0,0.045,0.114,0.045,0.045,0.045,0.182,0.159,0.568,0.432,0.182,0.159,0.023,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
43,0.14,0,0.116,0.023,0.047,0,0,0.163,0.023,0.047,0,0.116,0,0,0,0.116,0.047,0.093,0.023,0.047,0.233,0.14,0.558,0.442,0.163,0.14,0.023,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
43,0.14,0,0.116,0.023,0.047,0,0,0.209,0,0.07,0.023,0.116,0,0,0,0.093,0.023,0.047,0.047,0.047,0.279,0.093,0.628,0.372,0.14,0.116,0.023,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
43,0.116,0,0.116,0.023,0.047,0,0,0.163,0,0.07,0.047,0.093,0,0,0,0.14,0.047,0.047,0.047,0.047,0.279,0.093,0.581,0.419,0.116,0.093,0.023,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
43,0.093,0,0.186,0.023,0.047,0,0,0.186,0.047,0.023,0.023,0.07,0.023,0,0,0.047,0.047,0.07,0.047,0.07,0.209,0.163,0.581,0.419,0.14,0.116,0.023,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
37,0.027,0,0.081,0.054,0.054,0.054,0,0.081,0.027,0.054,0.054,0.108,0,0,0.027,0.108,0.081,0.054,0.054,0.081,0.216,0.135,0.486,0.514,0.243,0.135,0.108,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
37,0.054,0,0.135,0,0.108,0,0.027,0.216,0.081,0,0.027,0.027,0,0,0,0.081,0.027,0.054,0.054,0.108,0.189,0.189,0.622,0.378,0.108,0.108,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
37,0.054,0,0.081,0,0.108,0,0.027,0.162,0.081,0,0.027,0.081,0,0.054,0,0.135,0.027,0.027,0.054,0.081,0.162,0.216,0.568,0.432,0.162,0.162,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
37,0.081,0.027,0.081,0,0.108,0,0.027,0.162,0.054,0,0.027,0.108,0,0.027,0,0.081,0.054,0.027,0.054,0.081,0.189,0.162,0.568,0.432,0.189,0.189,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
44,0.114,0.023,0.114,0,0.045,0.045,0,0.182,0.023,0.068,0.023,0.045,0.023,0,0,0.091,0.023,0.068,0.045,0.068,0.273,0.136,0.636,0.364,0.136,0.091,0.045,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
43,0.07,0.047,0.093,0.023,0.047,0.023,0.047,0.116,0.023,0.07,0.023,0.093,0,0,0.047,0.023,0.023,0.093,0.07,0.07,0.233,0.186,0.605,0.395,0.209,0.163,0.047,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
18,0,0.167,0,0,0.333,0,0,0.111,0,0.111,0.111,0,0,0.056,0,0,0.056,0,0,0.056,0.278,0.056,0.778,0.222,0.167,0.167,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
18,0,0.278,0,0,0.333,0,0,0.111,0,0,0,0,0,0.111,0,0,0.056,0,0,0.111,0.111,0.111,0.667,0.333,0.278,0.278,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
21,0.095,0.143,0,0,0,0,0.048,0.143,0,0,0.095,0.048,0.048,0.095,0.095,0.143,0,0,0.048,0,0.19,0.143,0.619,0.381,0.19,0.19,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
13,0,0,0.154,0,0,0,0,0.077,0,0.077,0.462,0,0,0,0.077,0.077,0,0,0,0.077,0.615,0,0.769,0.231,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
10,0,0,0.1,0,0,0,0,0,0,0,0.5,0.1,0,0,0.1,0.2,0,0,0,0,0.5,0,0.6,0.4,0.1,0.1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
24,0.125,0,0.042,0,0.083,0,0,0,0,0.042,0.208,0.167,0,0.125,0.083,0.042,0.042,0,0,0.042,0.417,0.125,0.708,0.292,0.167,0.167,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
24,0.125,0.042,0.042,0,0.083,0,0,0.042,0,0.083,0.167,0.125,0,0.167,0.083,0,0.042,0,0,0,0.375,0.167,0.75,0.25,0.167,0.167,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
16,0,0,0,0,0,0,0,0.188,0,0.062,0.375,0.062,0,0.062,0.062,0.125,0,0,0,0.062,0.5,0.062,0.812,0.188,0.062,0.062,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
13,0,0.077,0,0,0,0,0,0.154,0,0.154,0.308,0,0,0.077,0.077,0.077,0,0,0,0.077,0.538,0.077,0.846,0.154,0.077,0.077,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
13,0,0,0,0,0,0,0.077,0.154,0,0.154,0.385,0,0,0.077,0.077,0.077,0,0,0,0,0.538,0.077,0.846,0.154,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
13,0.077,0,0,0,0,0,0,0.077,0,0.154,0.308,0.077,0,0.077,0.077,0.077,0,0,0,0.077,0.615,0.077,0.846,0.154,0.077,0.077,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
13,0.077,0,0,0,0,0,0,0.077,0,0.077,0.308,0.077,0,0.154,0.077,0.077,0,0,0,0.077,0.538,0.154,0.846,0.154,0.077,0.077,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
13,0,0,0.154,0.077,0,0,0,0.077,0,0.077,0.462,0,0,0,0.077,0,0,0,0,0.077,0.615,0,0.769,0.231,0.077,0,0.077,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
28,0.107,0,0.036,0.071,0.071,0,0,0.071,0,0.107,0.107,0.179,0.036,0,0,0,0.143,0,0,0.071,0.393,0,0.571,0.429,0.25,0.179,0.071,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
13,0,0,0,0,0,0,0,0.077,0,0.154,0.308,0.154,0,0.154,0.077,0.077,0,0,0,0,0.462,0.154,0.769,0.231,0.154,0.154,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
13,0,0,0.154,0,0,0,0,0.154,0,0.154,0.462,0,0,0,0.077,0,0,0,0,0,0.615,0,0.846,0.154,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
13,0,0,0,0,0,0,0,0.154,0,0.154,0.308,0.077,0,0.077,0.077,0.077,0,0,0,0.077,0.538,0.077,0.846,0.154,0.077,0.077,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
13,0,0,0.077,0,0,0,0,0.154,0,0.154,0.308,0.077,0,0.077,0,0.154,0,0,0,0,0.462,0.077,0.692,0.308,0.077,0.077,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
13,0.077,0,0,0,0,0,0,0.077,0,0.154,0.231,0.077,0,0.154,0,0.154,0,0,0,0.077,0.538,0.154,0.769,0.231,0.077,0.077,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
21,0.143,0,0,0,0,0,0.048,0.143,0,0.143,0.238,0.143,0,0.048,0.048,0.048,0,0,0,0,0.524,0.048,0.762,0.238,0.143,0.143,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
24,0.125,0,0,0,0.083,0,0,0.042,0,0.042,0.208,0.167,0,0.125,0.083,0.042,0.042,0,0,0.042,0.417,0.125,0.75,0.25,0.167,0.167,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
38,0.026,0.158,0.079,0.026,0,0.026,0.105,0.132,0,0.158,0.105,0.105,0,0,0.053,0,0,0,0,0.026,0.316,0,0.5,0.5,0.316,0.263,0.053,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
33,0.091,0,0,0.061,0.03,0,0.03,0.152,0,0.03,0.212,0.152,0,0,0,0.152,0.03,0,0,0.061,0.394,0,0.576,0.424,0.212,0.152,0.061,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
32,0,0.156,0,0.062,0,0.031,0.094,0.094,0.031,0.031,0.062,0.062,0,0,0.031,0.156,0.031,0.062,0.031,0.062,0.156,0.125,0.375,0.625,0.344,0.25,0.094,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
24,0.125,0,0,0,0.083,0,0,0.042,0,0.042,0.25,0.167,0,0.083,0.083,0.042,0.042,0,0,0.042,0.458,0.083,0.75,0.25,0.167,0.167,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
24,0.125,0,0,0,0.083,0,0,0.042,0,0.083,0.292,0.125,0,0.042,0.083,0.042,0.083,0,0,0,0.5,0.042,0.75,0.25,0.125,0.125,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
32,0.094,0,0.031,0.062,0.062,0,0,0.156,0,0.062,0.156,0.188,0,0.062,0,0.031,0.062,0,0,0.031,0.344,0.062,0.625,0.375,0.25,0.188,0.062,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
28,0.071,0,0.036,0.071,0.071,0,0,0.143,0,0.071,0.179,0.179,0.036,0,0,0.071,0.036,0,0,0.036,0.357,0,0.607,0.393,0.25,0.179,0.071,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
21,0.095,0.048,0,0,0,0,0,0.19,0,0,0,0,0,0,0.667,0,0,0,0,0,0.095,0,0.952,0.048,0.048,0.048,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
27,0.037,0,0,0.074,0.074,0,0,0.037,0,0.037,0.074,0.333,0.037,0.037,0,0.037,0.037,0.074,0,0.111,0.259,0.111,0.519,0.481,0.407,0.333,0.074,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
23,0,0,0,0,0.087,0,0.043,0.087,0,0.043,0.174,0.217,0,0,0,0.043,0.087,0,0,0.217,0.435,0,0.609,0.391,0.217,0.217,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
36,0.056,0,0.028,0.056,0.056,0.028,0.028,0.028,0,0.083,0.083,0.278,0.028,0.028,0.028,0.056,0.083,0,0,0.056,0.278,0.028,0.444,0.556,0.361,0.278,0.083,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
37,0.081,0,0,0.081,0.027,0.054,0.054,0.081,0,0.108,0.108,0.243,0.027,0,0,0,0,0.027,0.027,0.081,0.378,0.054,0.568,0.432,0.378,0.243,0.135,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
21,0.048,0,0,0.095,0,0,0.095,0.143,0,0.143,0.143,0.095,0,0.095,0,0,0.048,0,0,0.095,0.429,0.095,0.667,0.333,0.19,0.095,0.095,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
34,0.029,0.088,0.029,0,0,0,0,0.029,0,0.059,0.029,0.353,0,0.176,0.059,0.059,0,0,0,0.088,0.206,0.176,0.471,0.529,0.441,0.441,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
34,0.029,0.088,0,0,0,0,0,0.029,0,0.059,0.029,0.382,0,0.176,0.059,0.059,0,0,0,0.088,0.206,0.176,0.471,0.529,0.471,0.471,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
34,0.029,0.059,0.029,0,0,0,0,0.029,0,0.029,0.029,0.382,0,0.206,0.059,0.029,0.029,0,0,0.088,0.176,0.206,0.471,0.529,0.441,0.441,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
13,0,0,0,0,0,0,0,0.231,0,0.077,0.231,0.077,0.077,0.154,0,0.077,0,0,0,0.077,0.385,0.154,0.846,0.154,0.077,0.077,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
13,0,0,0.077,0,0,0,0,0.077,0,0.077,0.385,0,0,0.077,0.077,0.077,0.077,0,0,0.077,0.538,0.077,0.769,0.231,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
13,0.077,0,0.077,0,0,0,0,0.077,0.077,0.077,0.231,0,0,0.231,0,0.154,0,0,0,0,0.385,0.308,0.692,0.308,0.077,0.077,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
19,0.158,0,0,0,0,0,0,0.053,0.105,0.105,0.211,0.053,0,0.053,0.053,0.105,0,0,0,0.105,0.579,0.158,0.737,0.263,0.158,0.158,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
30,0.033,0.1,0,0,0.2,0.033,0.067,0.233,0,0,0,0.033,0.033,0.033,0.067,0.067,0,0,0.067,0.033,0.067,0.1,0.7,0.3,0.167,0.133,0.033,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
20,0,0.25,0,0,0.2,0,0.05,0.2,0,0,0,0,0,0,0.05,0,0,0.15,0.05,0.05,0.05,0.2,0.7,0.3,0.25,0.25,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
20,0,0.25,0.05,0,0.2,0,0.05,0.15,0,0,0,0.05,0,0,0.05,0,0,0.1,0.1,0,0,0.2,0.6,0.4,0.3,0.3,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
45,0.044,0.133,0.089,0,0.222,0.022,0.156,0.133,0,0,0.022,0,0,0,0,0.067,0.044,0,0.067,0,0.067,0.067,0.489,0.511,0.156,0.133,0.022,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
38,0.105,0.053,0.079,0,0.158,0,0.053,0.158,0,0.053,0,0.053,0,0.026,0.053,0.105,0,0,0.079,0.026,0.184,0.105,0.658,0.342,0.105,0.105,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
37,0.081,0.027,0.054,0,0.162,0,0.054,0.162,0.027,0.054,0.027,0.081,0,0,0.054,0.081,0,0,0.081,0.054,0.216,0.108,0.676,0.324,0.135,0.135,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
50,0.08,0.02,0.1,0.02,0.16,0.06,0.02,0.12,0.08,0,0.02,0.08,0.02,0.04,0,0.06,0.04,0.04,0.02,0.02,0.12,0.18,0.52,0.48,0.26,0.18,0.08,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
47,0,0.106,0.064,0.106,0.17,0.043,0,0.064,0.043,0,0.064,0.064,0,0.021,0.021,0.043,0.106,0.021,0.021,0.043,0.106,0.106,0.426,0.574,0.362,0.213,0.149,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
45,0.044,0.111,0.067,0.067,0.178,0.044,0.022,0.133,0.022,0.022,0.022,0.044,0,0.044,0,0.044,0.067,0.022,0.022,0.022,0.111,0.111,0.511,0.489,0.289,0.178,0.111,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
47,0.043,0.085,0.043,0.043,0.17,0.021,0.106,0.17,0,0.021,0.043,0.064,0.064,0.021,0,0.021,0,0.021,0,0.064,0.17,0.043,0.617,0.383,0.213,0.149,0.064,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
47,0.021,0.085,0.021,0.021,0.17,0.064,0,0.043,0.021,0.064,0.064,0.128,0,0.043,0.085,0.064,0.106,0,0,0,0.149,0.064,0.489,0.511,0.319,0.234,0.085,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
43,0.116,0,0.093,0,0.047,0.047,0.023,0.163,0.023,0.093,0.023,0.093,0.023,0,0,0.07,0.023,0.047,0.047,0.07,0.302,0.116,0.628,0.372,0.163,0.116,0.047,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
37,0,0.081,0.027,0,0.162,0,0.081,0.189,0.054,0.027,0,0.081,0,0.054,0.027,0.027,0.054,0,0.135,0,0.027,0.243,0.595,0.405,0.216,0.216,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
37,0,0.027,0.054,0,0.162,0,0.081,0.189,0.054,0.027,0.027,0.081,0,0.054,0.027,0.054,0.027,0,0.135,0,0.054,0.243,0.622,0.378,0.162,0.162,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
37,0.027,0,0.054,0,0.162,0.027,0.054,0.189,0.054,0,0.027,0.081,0,0.081,0.054,0.027,0.027,0,0.108,0.027,0.081,0.243,0.676,0.324,0.162,0.135,0.027,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
58,0.224,0,0.017,0.034,0,0.017,0.034,0.103,0,0.138,0.034,0.017,0.017,0.052,0.034,0.034,0.069,0.052,0.034,0.086,0.483,0.138,0.776,0.224,0.069,0.017,0.052,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
35,0.143,0,0.029,0.057,0.086,0.029,0,0.2,0,0.086,0.086,0.029,0,0.057,0.057,0.029,0.057,0.029,0,0.029,0.343,0.086,0.771,0.229,0.114,0.029,0.086,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
70,0.171,0.029,0.014,0,0,0.057,0,0.129,0,0.1,0.071,0.114,0.014,0.014,0.014,0.057,0.057,0.029,0.014,0.114,0.457,0.057,0.671,0.329,0.2,0.143,0.057,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
43,0.07,0,0,0.047,0.116,0,0,0.186,0.07,0,0.023,0.047,0.047,0.023,0.023,0.116,0.047,0.047,0.116,0.023,0.116,0.256,0.674,0.326,0.163,0.116,0.047,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
70,0.2,0.014,0.029,0.043,0,0,0.014,0.086,0,0.157,0.057,0.071,0,0.029,0,0.1,0.057,0.014,0.029,0.1,0.514,0.071,0.671,0.329,0.129,0.086,0.043,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
58,0.31,0.017,0,0.034,0,0,0.017,0.121,0.017,0.069,0.138,0.017,0,0.034,0.017,0.034,0.086,0.034,0.017,0.034,0.552,0.103,0.776,0.224,0.086,0.052,0.034,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
23,0.043,0,0,0,0,0,0,0.304,0,0.043,0.217,0.087,0,0.043,0,0.087,0.087,0,0,0.087,0.391,0.043,0.739,0.261,0.087,0.087,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
